appid,game_title,tags,tag_count
1265920,Life is Strange Remastered,"Choices Matter, Story Rich, Female Protagonist, LGBTQ+, Multiple Endings, Emotional, Romance, Third Person, Drama, Mystery, Adventure, Action, Cinematic, Stylized, Singleplayer, Supernatural, Narrative, Mature, Great Soundtrack, Sexual Content",20
1272160,The Life and Suffering of Sir Brante,"Choices Matter, Story Rich, RPG, Visual Novel, Interactive Fiction, Choose Your Own Adventure, Text-Based, Indie, Medieval, Adventure, Singleplayer, Simulation, Atmospheric, Replay Value, Dark Fantasy, Strategy, Violent, Management, 2D, Tabletop",20
1276790,Ruined King: A League of Legends Story™,"RPG, Turn-Based Combat, Adventure, Story Rich, Singleplayer, Fantasy, Isometric, Indie, Female Protagonist, Party-Based RPG, Action, Turn-Based, Horror, JRPG, Great Soundtrack, Pirates",16
1282730,Loop Hero,"Tactical, Roguelike, Pixel Graphics, Deckbuilding, Roguelite, Choices Matter, Indie, Resource Management, Card Game, Strategy RPG, Dark Fantasy, 2D, Old School, Story Rich, Fantasy, Time Management, Turn-Based Tactics, RPG, Minimalist, Adventure",20
1283400,Steelrising,"Souls-like, Atmospheric, Action, Singleplayer, Third Person, RPG, Adventure, Action RPG, Difficult, Fantasy, Character Customization, Exploration, Story Rich, Soundtrack, Violent, Dark Fantasy, Alternate History, Character Action Game, Action-Adventure, Cinematic",20
1283410,Tails of Iron,"Action RPG, Souls-like, 2D, Adventure, Combat, Action-Adventure, Story Rich, Difficult, Narration, RPG, Singleplayer, Action, Fantasy, Atmospheric, Dark Fantasy, Medieval, Character Customization, 2.5D, Metroidvania, Swordplay",20
1284210,Guild Wars 2,"MMORPG, Adventure, RPG, Free to Play, 3D, Character Customization, Fantasy, Third Person, Massively Multiplayer, PvP, Atmospheric, Class-Based, Multiplayer, Combat, Strategy, Crafting, Online Co-Op, Exploration, Story Rich, Singleplayer",20
1288460,X4: Cradle of Humanity,"Simulation, Action, Space, Space Sim",4
1289310,Helltaker,"Free to Play, Cute, Demons, Puzzle, Indie, Anime, Great Soundtrack, Singleplayer, Sexual Content, 2D, Short, Comedy, Difficult, Adventure, Dating Sim, Funny, Hentai, Mature, Rhythm, Visual Novel",20
1295350,Resident Evil Resistance - Female Survivor Costume: Claire Redfield,"Action, Gore, Violent, Female Protagonist",4
1295510,DRAGON QUEST® XI S: Echoes of an Elusive Age™ - Definitive Edition,"JRPG, Turn-Based Combat, RPG, Story Rich, Party-Based RPG, Dragons, 3D, Adventure, Funny, Fantasy, Singleplayer, 2D, Colorful, Action, Third Person, Anime, Open World, Crafting, Character Customization, Cartoony",20
1296290,What Happened,"Adventure, Indie, Casual, Gore, Psychological, Psychological Horror, Atmospheric, Singleplayer, Walking Simulator, Drama, Story Rich, First-Person, Horror, Beautiful, Mystery, Exploration, Dark, Great Soundtrack",18
1313140,Cult of the Lamb,"Base Building, Cute, Action Roguelike, Roguelite, Singleplayer, Dungeon Crawler, Character Customization, Dark Humor, Colony Sim, Building, 2D, Adventure, Action, Faith, Fantasy, Funny, Controller, Colorful, Strategy, Third Person",20
1321440,Cassette Beasts,"Controller, Comedy, Creature Collector, PvP, Local Co-Op, Turn-Based Combat, Co-op, 3D, Relaxing, Collectathon, Sandbox, Cartoony, RPG, JRPG, Open World, Adventure, Singleplayer, Pixel Graphics, 2D, Colorful",20
1325200,Nioh 2 – The Complete Edition,"RPG, Action, Character Customization, Souls-like, Difficult, Co-op, JRPG, Multiplayer, Fantasy, Dark Fantasy, Hack and Slash, Historical, Story Rich, Violent, Singleplayer, Dark, Atmospheric, Medieval, Loot, Female Protagonist",20
1328350,Turbo Overkill,"FPS, Boomer Shooter, Action, Shooter, Indie, Cyberpunk, Retro, Fast-Paced, Pixel Graphics, Violent, Gore, Singleplayer, Combat, First-Person, Arena Shooter, Difficult, Sci-fi, Multiplayer, Great Soundtrack, Controller",20
1328670,Mass Effect™ Legendary Edition,"Story Rich, RPG, Choices Matter, Sci-fi, Space, Singleplayer, Character Customization, Third-Person Shooter, Action, Action RPG, Sexual Content, Shooter, Romance, Great Soundtrack, Nudity, Atmospheric, Female Protagonist, Combat, Military, Classic",20
1332010,Stray,"Cats, Adventure, Atmospheric, Cyberpunk, Singleplayer, Cute, Exploration, Robots, Beautiful, Puzzle, Third Person, Horror, Sci-fi, Indie, Dystopian, Open World, Mystery, Action, Colorful, Stealth",20
1335560,UNREAL LIFE,"Pixel Graphics, Adventure, Story Rich, Indie, Side Scroller, Atmospheric, Exploration, Puzzle, 2D, Multiple Endings, Mystery, Dark Fantasy, Female Protagonist, Point & Click, Singleplayer, Anime, Psychological Horror, Great Soundtrack, Horror",19
1337010,Alba: A Wildlife Adventure,"Casual, Wholesome, Cozy, Family Friendly, 3D, Nature, Female Protagonist, Adventure, Exploration, Action-Adventure, Open World, Story Rich, Funny, Indie, Singleplayer, Cute, Cartoony, Creature Collector, Collectathon, Colorful",20
1341290,We Were Here Forever,"Escape Room, Puzzle, Online Co-Op, Co-op, Multiplayer, Co-op Campaign, 3D, Fantasy, Mystery, Exploration, Adventure, Detective, Psychological Horror, Atmospheric, Story Rich, Dark, Action-Adventure, Casual, First-Person, Horror",20
1347780,Freedom Fighters,"Action, Third-Person Shooter, Shooter, Cold War, Singleplayer, 3D, Combat, Classic, Cult Classic, Alternate History, Great Soundtrack, Tactical, Atmospheric",13
1353230,Bomb Rush Cyberfunk,"Action, 3D Platformer, Stylized, Adventure, 3D, Parkour, Colorful, Cyberpunk, Great Soundtrack, Futuristic, Cartoon, Anime, Jet, Walking Simulator, Relaxing, Indie, Singleplayer, Transhumanism, Score Attack, Skating",20
1359980,POSTAL: Brain Damaged,"Shooter, Action, Boomer Shooter, Stylized, Atmospheric, Pixel Graphics, Comedy, First-Person, Funny, Politics, Memes, Shoot 'Em Up, Survival, FPS, Gore, Fast-Paced, Violent, Soundtrack, Retro, Horror",20
1361510,Teenage Mutant Ninja Turtles: Shredder's Revenge,"Beat 'em up, Multiplayer, Pixel Graphics, 2D, Side Scroller, Co-op Campaign, Action-Adventure, Arcade, Ninja, Action, Martial Arts, Indie, Colorful, Cartoon, Family Friendly, Local Co-Op, Singleplayer, Comic Book, Adventure, Atmospheric",20
1369630,ENDER LILIES: Quietus of the Knights,"Metroidvania, Female Protagonist, Souls-like, 2D, Dark Fantasy, Singleplayer, Great Soundtrack, Atmospheric, Difficult, Indie, Multiple Endings, Dark, Post-apocalyptic, Medieval, Action RPG, Action, Hand-drawn, Anime, Dragons, Zombies",20
1376200,KARMA: The Dark World,"Walking Simulator, Psychological Horror, Horror, First-Person, Atmospheric, Sci-fi, Singleplayer, Philosophical, Adventure, Dystopian, Psychological, Story Rich, Interactive Fiction, Experimental, Psychedelic, Indie, Exploration, Cinematic, Emotional, Realistic",20
1376420,StopGate,"Comedy, Adventure, Visual Novel, Hand-drawn, Lore-Rich, Story Rich, Casual, 2D, Memes, Fantasy, Free to Play, Indie, Multiple Endings, Singleplayer, Conversation",15
1382070,Viewfinder,"Puzzle Platformer, Puzzle, First-Person, Abstract, Singleplayer, Psychological, Surreal, Adventure, Physics, Action-Adventure, Dark Humor, Atmospheric, Narration, Exploration, 3D Platformer, Colorful, Story Rich, Platformer, Stylized, Retro",20
1388880,Doki Doki Literature Club Plus!,"Psychological Horror, Visual Novel, Anime, Cute, Dating Sim, Sexual Content, Romance, Story Rich, Gore, Multiple Endings, Singleplayer, 2D, Violent, Interactive Fiction, Text-Based, Conversation, Dark Humor, Indie, Casual, Choose Your Own Adventure",20
1392820,Milk inside a bag of milk inside a bag of milk,"Visual Novel, Psychological Horror, Horror, Anime, Experimental, Abstract, Psychological, Interactive Fiction, Adventure, Text-Based, Drama, Philosophical, Retro, Emotional, Pixel Graphics, Story Rich, Indie, Singleplayer, Surreal, Perma Death",20
1413870,Shadow Man Remastered,"Action, Adventure, Action-Adventure, Horror, Platformer, Shooter, Exploration, Puzzle, Third Person, Metroidvania, 3D Platformer, 3D, Atmospheric, Retro, Third-Person Shooter, Dark, Old School, Demons, Surreal, Combat",20
1422420,Dodgeball Academia,"Action, RPG, Adventure, Sports, Arcade, Anime, Cartoon, Cartoony, Colorful, Cute, Hand-drawn, Isometric, Stylized, PvP, Story Rich, Indie, Multiplayer, Singleplayer",18
1426010,STASIS: BONE TOTEM,"Point & Click, Adventure, Isometric, Puzzle, Psychological Horror, Horror, Story Rich, 2.5D, Sci-fi, Exploration, FMV, Submarine, Atmospheric, Investigation, Conversation, Cinematic, 1980s, Survival Horror, Aliens, Singleplayer",20
1426210,It Takes Two,"Co-op, Multiplayer, Split Screen, Local Co-Op, Online Co-Op, Puzzle, Adventure, Story Rich, Local Multiplayer, Co-op Campaign, Puzzle Platformer, Action-Adventure, 3D Platformer, Emotional, Platformer, Action, Exploration, Atmospheric, Minigames, Female Protagonist",20
1426300,The Binding of Isaac: Repentance,"Action, Adventure, RPG, Roguelike, Difficult, Replay Value, Action Roguelike, Indie, Gore, Pixel Graphics, Multiplayer, Singleplayer, 2D, Dungeon Crawler, Roguelite, Great Soundtrack, Dark, Procedural Generation, Atmospheric, Horror",20
1432050,Nobody Saves the World,"Singleplayer, Indie, Co-op, Multiplayer, Action, Hack and Slash, Dungeon Crawler, Adventure, 2D, Local Co-Op, RPG, Fantasy, Action RPG, Colorful, Action-Adventure, Exploration, Funny, Procedural Generation, Soundtrack, Hand-drawn",20
1436700,Trine 5: A Clockwork Conspiracy,"Action, Adventure, RPG, Platformer, 2D, 3D, Action-Adventure, Puzzle Platformer, 2D Platformer, Colorful, Family Friendly, Fantasy, Co-op, Combat, Female Protagonist, Physics, Local Co-Op, Local Multiplayer, Multiplayer, Online Co-Op",20
1448000,迷离诡夜 blurred weird night,"FPS, Adventure, Horror, Dating Sim, Puzzle, Story Rich, Stealth, Zombies, Walking Simulator, Choose Your Own Adventure, First-Person, Psychological Horror, Funny, Multiple Endings, Action, Singleplayer, Simulation, Violent, Sexual Content, Indie",20
1449280,Ghostbusters: The Video Game Remastered,"Third-Person Shooter, Action, Shooter, Sci-fi, Action-Adventure, Third Person, Comedy, Gun Customization, Singleplayer, Supernatural, Linear, 1990's, Destruction, Multiplayer, Co-op, Horror, Remake, Epic",18
1449690,The Walking Dead: The Telltale Definitive Series,"Choices Matter, Story Rich, Interactive Fiction, 3D, Multiple Endings, Horror, Comic Book, Adventure, Choose Your Own Adventure, Post-apocalyptic, Visual Novel, Zombies, Point & Click, Atmospheric, Third Person, Dark, Dynamic Narration, Conversation, Dystopian, Narration",20
1462040,FINAL FANTASY VII REMAKE INTERGRADE,"RPG, JRPG, Action RPG, Singleplayer, Action, Action-Adventure, Party-Based RPG, Spectacle fighter, Third Person, Controller, Adventure, 3D, Fantasy, Magic, 3D Platformer, Story Rich, Cinematic, Realistic, Drama, Sci-fi",20
1466060,Tainted Grail: The Fall of Avalon,"Adventure, RPG, Open World, Dark Fantasy, First-Person, Third Person, Exploration, Character Customization, Singleplayer, Action RPG, Choices Matter, Story Rich, Survival Horror, Action, Nonlinear, Narrative, Immersive Sim, Immersive, Multiple Endings, FPS",20
1466640,Road 96 🛣️,"First-Person, Colorful, 1990's, Adventure, Choices Matter, Story Rich, Atmospheric, Multiple Endings, Narration, Choose Your Own Adventure, Dystopian, Exploration, Singleplayer, Emotional, Political, Procedural Generation, Interactive Fiction, Dynamic Narration, Action, Nonlinear",20
1469610,Last Train Home,"Strategy, Real Time Tactics, RTS, Trains, 3D, Historical, Singleplayer, Choices Matter, War, World War I, Survival, Wargame, Unforgiving, Management, Base Building, Atmospheric, Realistic, Tactical, Isometric, Multiple Endings",20
1497440,COCOON,"Adventure, Puzzle, Exploration, Indie, 3D, Puzzle Platformer, Atmospheric, Stylized, Singleplayer, Futuristic, Space, Controller, Beautiful, Linear, Great Soundtrack, Sci-fi, Electronic Music, Isometric, Short, Action",20
1504500,OPUS: Echo of Starsong - Full Bloom Edition,"Visual Novel, Emotional, Anime, Story Rich, 2D, Female Protagonist, Interactive Fiction, Indie, Space, Singleplayer, Exploration, Adventure, Atmospheric, Soundtrack, Walking Simulator, Colorful, Sci-fi, 2.5D, Puzzle Platformer, JRPG",20
1507580,Enigma of Fear,"Mystery, Investigation, Supernatural, Detective, Survival Horror, Pixel Graphics, Puzzle, 2D, Female Protagonist, Dog, Story Rich, Open World, Exploration, Multiple Endings, Psychological Horror, Hand-drawn, Isometric, Combat, Time Travel, Music-Based Procedural Generation",20
1517290,Battlefield™ 2042,"FPS, Multiplayer, Shooter, Military, Singleplayer, War, Action, First-Person, Combat, Team-Based, PvP, Futuristic, Vehicular Combat, Modern, Destruction, Physics, Cinematic, Adventure, Hero Shooter, Casual",20
1517970,Aeterna Noctis,"Metroidvania, Souls-like, Difficult, Platformer, Precision Platformer, Soundtrack, 2D, Action-Adventure, Indie, Atmospheric, Exploration, Singleplayer, Puzzle Platformer, Hand-drawn, Side Scroller, Open World, Anime, Story Rich, Controller, Action",20
1527950,Wartales,"RPG, Open World, Turn-Based Strategy, Medieval, Party-Based RPG, Co-op, Adventure, Turn-Based Combat, Strategy, Tactical RPG, Multiplayer, Singleplayer, Exploration, Sandbox, Survival, Turn-Based, Online Co-Op, Story Rich, Indie, Violent",20
1533420,Neon White,"FPS, 3D Platformer, Parkour, Action, Shooter, Platformer, Fast-Paced, Indie, Anime, Precision Platformer, Singleplayer, Stylized, Adventure, First-Person, 3D, Great Soundtrack, Dating Sim, Story Rich, Card Game, Combat",20
1536610,OpenTTD,"Simulation, Building, Free to Play, Sandbox, 2D, Economy, Management, Trains, Transportation, Multiplayer, Resource Management, City Builder, Moddable, Singleplayer, Isometric, Strategy, Online Co-Op, Co-op, Casual, Indie",20
1546970,Grand Theft Auto III – The Definitive Edition,"Action, Open World, Third-Person Shooter, Crime, Adventure, Action-Adventure, Third Person, Violent, Singleplayer, Combat, Sexual Content, Classic",12
1546990,Grand Theft Auto: Vice City – The Definitive Edition,"Action, Open World, Third-Person Shooter, Crime, Action-Adventure, Adventure, Third Person, Singleplayer, 1980s, Violent, Sexual Content, Combat, Story Rich, Classic, Mature, Great Soundtrack, Nudity, Sandbox, Atmospheric",19
1562700,SANABI,"Pixel Graphics, Story Rich, Action, Cyberpunk, Adventure, 2D Platformer, 2D, Singleplayer, Action-Adventure, Indie, Platformer, Retro, Difficult, Side Scroller, Atmospheric, Great Soundtrack, Precision Platformer, Linear, Sci-fi, Dystopian",20
1568800,Dino Crisis Original Soundtrack,Soundtrack,1
1574820,Until Then,"Visual Novel, Pixel Graphics, Emotional, Drama, Story Rich, Interactive Fiction, 2D, Psychological, Adventure, Mystery, Romance, LGBTQ+, Casual, Linear, Side Scroller, Colorful, Multiple Endings, Singleplayer, Foreign, Conversation",20
1580970,Samorost 1,"Point & Click, Surreal, Casual, Relaxing, Puzzle, Space, Nature, Family Friendly, 2D, Psychedelic, Colorful, Cute, Adventure, Stylized, Singleplayer, Free to Play, Indie, Linear, Music, Short",20
1585180,Drova - Forsaken Kin,"RPG, Exploration, Action RPG, 2D, Souls-like, Character Customization, Pixel Graphics, CRPG, Choices Matter, Open World, Dark Fantasy, Story Rich, Action, Dynamic Narration, Fantasy, Magic, Singleplayer, Mystery, Adventure, Atmospheric",20
1592190,BONELAB,"VR, Physics, Sandbox, Action, Shooter, FPS, First-Person, Violent, Action-Adventure, Puzzle, Combat, Experimental, Underground, Psychological, Indie, Story Rich, Dark, Singleplayer, Female Protagonist, Atmospheric",20
1593500,God of War,"Action, Singleplayer, Story Rich, Mythology, 3D, Adventure, Combat, Third Person, RPG, Hack and Slash, Open World, Violent, Fantasy, Exploration, Atmospheric, Action RPG, Gore, Souls-like, Emotional, PvE",20
1599020,Tinykin,"3D Platformer, Cute, Action-Adventure, Cartoony, Family Friendly, Puzzle, Third Person, Funny, Adventure, Story Rich, Puzzle Platformer, Atmospheric, Comedy, Singleplayer, Platformer, Exploration, Collectathon, Action, Retro, Lore-Rich",20
1601570,The Alters,"Survival, Base Building, Management, Exploration, Sci-fi, Strategy, Action-Adventure, Adventure, Crafting, Resource Management, Action, Space, Singleplayer, Third Person, Science, Time Management, 3D, Futuristic, Psychological, Story Rich",20
1601580,Frostpunk 2,"City Builder, Strategy, Survival, Post-apocalyptic, Resource Management, Simulation, Singleplayer, Steampunk, Sequel, Management, Atmospheric, Base Building, Choices Matter, Political Sim, Great Soundtrack, Violent, Politics, Colony Sim, Snow, Psychological Horror",20
1614440,Bō: Path of the Teal Lotus,"Metroidvania, Side Scroller, Precision Platformer, Exploration, 2D Platformer, Platformer, Souls-like, Action-Adventure, Comic Book, 2D, Cute, Dragons, Stylized, Cartoony, Action, Hand-drawn, Colorful, Demons, Atmospheric, Adventure",20
1621690,Core Keeper,"Open World, Exploration, Sandbox, Action, 2D, Building, Crafting, Survival, Base Building, Procedural Generation, Multiplayer, Pixel Graphics, Atmospheric, Adventure, Combat, Co-op, Online Co-Op, Singleplayer, Indie, Open World Survival Craft",20
1622910,Still Wakes the Deep,"Horror, Gore, Psychological Horror, Lovecraftian, Dark, Atmospheric, First-Person, Drama, Walking Simulator, Story Rich, Adventure, Exploration, Sci-fi, Singleplayer, Underwater, Cinematic, Action, Narrative, Supernatural, Stealth",20
1623940,Bramble: The Mountain King,"Horror, Adventure, Cinematic, Atmospheric, 3D, Dark Fantasy, Mythology, Emotional, Dark, Narration, Singleplayer, Lore-Rich, Third Person, Gore, Exploration, Survival Horror, Story Rich, Linear, Action-Adventure, 3D Platformer",20
1625450,Muck,"Survival, Multiplayer, Crafting, Roguelike, 3D, Building, Open World, Free to Play, Adventure, Exploration, Base Building, Action, First-Person, Action-Adventure, Combat, Action Roguelike, Mining, RPG, Colorful, Fantasy",20
1627720,Lies of P,"Souls-like, Action, Dark Fantasy, Action RPG, Singleplayer, Story Rich, Third Person, Exploration, Steampunk, Dark, Adventure, Atmospheric, 3D, RPG, Choices Matter, Multiple Endings, Difficult, Gothic, Violent, Replay Value",20
1635590,My Friend Peppa Pig,"Relaxing, Family Friendly, Story Rich, Wholesome, Adventure, Casual, Cartoony, Character Customization, Singleplayer, Interactive Fiction, Cartoon, Colorful, 2D, Controller, Cute, Funny, Action, Female Protagonist, Epic, Addictive",20
1637320,Dome Keeper,"Singleplayer, Post-apocalyptic, Roguelike, Action, Sci-fi, Combat, Resource Management, Tower Defense, Pixel Graphics, Atmospheric, Space, Procedural Generation, Physics, Replay Value, Exploration, Retro, 2D, Controller, Tactical, Adventure",20
1643354,Aliens: Fireteam Elite - Frontier Freelancer Pack,"Action, RPG, Violent",3
1656330,Destiny 2: The Witch Queen,"Free to Play, FPS, Open World, Looter Shooter, MMORPG, Co-op, Action, Multiplayer, PvE, PvP, Adventure, Shooter, Massively Multiplayer, First-Person, Loot, Sci-fi, Lore-Rich, Space, Atmospheric, Competitive",20
1659040,HITMAN World of Assassination,"Stealth, Assassin, Action, Singleplayer, VR, Sandbox, Violent, Shooter, Multiplayer, Third Person, Third-Person Shooter, Realistic, Adventure, Open World, Cinematic, Puzzle, Funny, Immersive Sim, Gore, Capitalism",20
